,db_id,original_sql
11,tpch,"SELECT COUNT(c.c_nationkey) AS count_c_c_nationkey, COUNT(n.n_regionkey) AS count_n_n_regionkey, c.c_comment AS c_c_comment, COUNT(c.c_name) AS count_c_c_name, MIN(c.c_acctbal) AS min_c_c_acctbal FROM customer c, nation n WHERE EXISTS (SELECT MIN(p_retailprice) FROM (SELECT p_retailprice, p_brand FROM part JOIN partsupp ON p_partkey = ps_partkey WHERE ps_availqty > 100 UNION SELECT p_retailprice, p_brand FROM part JOIN lineitem ON p_partkey = l_partkey WHERE l_quantity > 30 AND l_shipmode IN (SELECT l_shipmode FROM lineitem WHERE l_receiptdate < '1995-01-01')) AS subq_1 GROUP BY p_brand) AND c.c_phone IN (SELECT c_phone FROM (SELECT c_phone, c_mktsegment FROM customer ) AS subq_2 UNION SELECT p_type FROM part) AND EXISTS (SELECT COUNT(DISTINCT o_custkey) FROM orders WHERE o_orderstatus = 'O' UNION ALL SELECT COUNT(DISTINCT l_linenumber) FROM lineitem WHERE l_shipmode = 'TRUCK' UNION ALL SELECT 0 FROM part WHERE p_size = 15) AND EXISTS (SELECT s_address FROM (SELECT s_address FROM supplier WHERE s_nationkey IN (SELECT n_nationkey FROM nation WHERE n_name = 'FRANCE' ) UNION ALL SELECT s_address FROM supplier WHERE s_acctbal < 1500) t GROUP BY s_address ORDER BY s_address) AND n.n_regionkey = (SELECT COUNT(*) FROM (SELECT c_address FROM customer UNION ALL SELECT s_address FROM supplier ) t) AND c.c_nationkey = n.n_nationkey AND c.c_custkey > 49857 AND c.c_custkey < 82400 AND c.c_name LIKE 'Customer#000010993%' AND c.c_nationkey > 7 AND c.c_nationkey < 8 AND c.c_acctbal > 579.938086696581 AND c.c_acctbal < 7564.154061708443 AND c.c_mktsegment LIKE 'AUTOMOBILE%' AND n.n_nationkey > 0 AND n.n_nationkey < 14  GROUP BY c.c_comment LIMIT 50;"
12,tpch,"SELECT AVG(c.c_custkey) AS avg_c_c_custkey, COUNT(s.s_comment) AS count_s_s_comment, s.s_comment AS s_s_comment, MAX(p.p_container) AS max_p_p_container, COUNT(p.p_retailprice) AS count_p_p_retailprice FROM customer c, part p, supplier s WHERE s.s_address IN (SELECT s_address FROM supplier WHERE s_suppkey IN (SELECT ps_suppkey FROM partsupp WHERE ps_supplycost > 200 ) UNION SELECT s_address FROM supplier WHERE s_suppkey IN (SELECT ps_suppkey FROM partsupp WHERE ps_supplycost < 200 ) ORDER BY s_address) AND c.c_phone IN (SELECT c_phone FROM (SELECT c_phone, c_acctbal FROM customer WHERE c_acctbal = 1000 ) AS subq_2 WHERE c_acctbal > 500 ORDER BY c_acctbal) AND p.p_partkey = (SELECT COUNT(DISTINCT s_name) FROM (SELECT s_name FROM supplier WHERE s_acctbal > 8000 EXCEPT SELECT c_name FROM customer WHERE c_acctbal < 1500 ) AS subquery_3) AND EXISTS (SELECT p_name FROM part WHERE p_partkey IN (SELECT l_partkey FROM lineitem WHERE l_shipdate > '1996-01-01' ) UNION SELECT p_name FROM part WHERE p_partkey IN (SELECT l_partkey FROM lineitem WHERE l_shipdate < '1996-01-01' ) ORDER BY p_name) AND s.s_nationkey = (SELECT COUNT(DISTINCT l_linenumber) FROM lineitem JOIN (SELECT o_orderkey FROM orders UNION ALL SELECT o_orderkey FROM orders WHERE o_orderdate > '1995-01-01') AS order_union_5 ON lineitem.l_orderkey = order_union_5.o_orderkey) AND p.p_retailprice < 2095.6344131659716 AND c.c_acctbal < -882.8973257780403 AND c.c_name LIKE 'Customer#000005287%' AND p.p_partkey < 182349 AND s.s_name LIKE 'Supplier#000005682%' AND p.p_mfgr LIKE 'Manufacturer#4%' AND p.p_container LIKE 'SM PKG%' AND s.s_acctbal > 3023.055094890745 AND p.p_brand LIKE 'Brand#44%' AND s.s_nationkey <= 4  GROUP BY s.s_comment LIMIT 100;"
13,tpch,"SELECT SUM(s.s_suppkey) AS sum_s_s_suppkey, ps.ps_supplycost AS ps_ps_supplycost, COUNT(ps.ps_suppkey) AS count_ps_ps_suppkey, s.s_phone AS s_s_phone, MIN(ps.ps_comment) AS min_ps_ps_comment FROM nation n, partsupp ps, supplier s WHERE EXISTS (SELECT o_1.o_clerk FROM orders o_1 WHERE o_1.o_orderkey IN (SELECT l_1.l_orderkey FROM lineitem l_1 WHERE l_1.l_discount > 0.05 UNION ALL SELECT l2_1.l_orderkey FROM lineitem l2_1 WHERE l2_1.l_shipdate < DATE '1995-06-01' GROUP BY l2_1.l_orderkey) AND o_1.o_totalprice < 5000) AND s.s_address IN (SELECT DISTINCT s_address FROM supplier UNION SELECT s_phone FROM supplier WHERE s_nationkey = 10) AND EXISTS (SELECT COUNT(p_size) FROM (SELECT p_size, p_type FROM part WHERE p_size < 15 ) t GROUP BY p_type ORDER BY p_type) AND ps.ps_suppkey = (SELECT COUNT(DISTINCT n_nationkey) FROM nation JOIN (SELECT s_nationkey FROM supplier WHERE s_acctbal < 2000 UNION ALL SELECT s_nationkey FROM supplier WHERE s_comment LIKE '%reliable%') AS subq_4 ON nation.n_nationkey = subq_4.s_nationkey) AND n.n_regionkey > (SELECT COUNT(*) FROM (SELECT o_totalprice FROM orders UNION ALL SELECT l_extendedprice FROM lineitem ) t) AND ps.ps_suppkey = s.s_suppkey AND n.n_nationkey = s.s_nationkey AND s.s_suppkey = 1551 AND ps.ps_availqty = 6835 AND n.n_name LIKE 'IRAQ%' AND ps.ps_supplycost >= 917.7278237825307 AND s.s_acctbal <= -288.4995139071207 AND s.s_name LIKE 'Supplier#000004460%' AND ps.ps_partkey >= 146548 AND ps.ps_suppkey > 9327 AND n.n_regionkey <= 1 AND n.n_nationkey <= 15  GROUP BY s.s_phone, ps.ps_supplycost LIMIT 10;"
14,tpch,"SELECT COUNT(l.l_shipDATE) AS count_l_l_shipDATE, COUNT(l.l_quantity) AS count_l_l_quantity, MAX(r.r_comment) AS max_r_r_comment, AVG(l.l_orderkey) AS avg_l_l_orderkey, MAX(l.l_quantity) AS max_l_l_quantity FROM lineitem l, region r WHERE l.l_returnflag IN (SELECT l_returnflag FROM (SELECT l_returnflag, l_tax FROM lineitem ) AS subq_1 UNION SELECT c_mktsegment FROM customer) AND EXISTS (SELECT s_2.s_phone FROM supplier s_2 WHERE s_2.s_suppkey IN (SELECT ps_2.ps_suppkey FROM partsupp ps_2 WHERE ps_2.ps_supplycost > 150 UNION ALL SELECT ps2_2.ps_suppkey FROM partsupp ps2_2 WHERE ps2_2.ps_availqty > 200 GROUP BY ps2_2.ps_suppkey) AND s_2.s_acctbal < 4000) AND EXISTS (SELECT COUNT(o_orderkey) FROM (SELECT o_orderkey, o_orderstatus FROM orders JOIN customer ON o_custkey = c_custkey WHERE o_totalprice < 5000 ) AS t_3 GROUP BY o_orderstatus ORDER BY o_orderstatus) AND r.r_name IN (SELECT r_name FROM (SELECT r_name, r_regionkey FROM region WHERE r_regionkey = 2 ) AS subq_4 WHERE r_regionkey > 1 ORDER BY r_regionkey) AND EXISTS (SELECT DISTINCT o_orderkey FROM orders UNION SELECT l_orderkey FROM lineitem WHERE l_quantity > 30) AND l.l_returnflag LIKE 'A%' AND l.l_suppkey = 7038 AND l.l_shipmode LIKE 'TRUCK%' AND l.l_partkey <= 124806 AND r.r_regionkey > 1 AND r.r_name LIKE 'ASIA%' AND l.l_shipinstruct LIKE 'COLLECT COD%' AND l.l_receiptdate > '1993-01-03' AND l.l_commitdate < '1994-10-12' AND l.l_shipdate > '1997-05-30'  LIMIT 50;"
15,tpch,"SELECT COUNT(l.l_orderkey) AS count_l_l_orderkey, l.l_commitDATE AS l_l_commitDATE, p.p_type AS p_p_type, MAX(p.p_brand) AS max_p_p_brand, l.l_extendedprice AS l_l_extendedprice FROM lineitem l, part p WHERE l.l_tax > (SELECT COUNT(DISTINCT l_shipmode) FROM lineitem JOIN (SELECT o_orderkey FROM orders UNION ALL SELECT o_orderkey FROM orders WHERE o_shippriority = 1) AS order_union_1 ON lineitem.l_orderkey = order_union_1.o_orderkey) AND p.p_retailprice = (SELECT COUNT(DISTINCT o_orderkey) FROM (SELECT o_orderkey, o_orderdate FROM orders ) t) AND EXISTS (SELECT c_3.c_name FROM customer c_3 WHERE c_3.c_custkey IN (SELECT o_3.o_custkey FROM orders o_3 WHERE o_3.o_totalprice > 1000 UNION ALL SELECT o2_3.o_custkey FROM orders o2_3 WHERE o2_3.o_orderdate > DATE '1995-01-01' GROUP BY o2_3.o_custkey) AND c_3.c_acctbal < 0) AND l.l_partkey = (SELECT COUNT(DISTINCT c_custkey) FROM customer WHERE c_acctbal < 3000 AND (c_mktsegment = 'FURNITURE' OR c_mktsegment = 'HOUSEHOLD') AND c_phone LIKE '30%') AND l.l_suppkey IN (SELECT DISTINCT l_suppkey FROM lineitem UNION SELECT s_suppkey FROM supplier WHERE s_acctbal > 10000) AND l.l_linestatus LIKE 'O%' AND l.l_linenumber <= 6 AND p.p_retailprice < 1836.2834417178067 AND p.p_container LIKE 'WRAP BOX%' AND p.p_name LIKE 'papaya powder khaki puff rosy%' AND l.l_discount < 0.016675798313080782 AND p.p_brand LIKE 'Brand#11%' AND l.l_extendedprice = 37249.11713677533 AND l.l_shipinstruct LIKE 'COLLECT COD%' AND l.l_commitdate >= '1993-08-11'  GROUP BY l.l_extendedprice, l.l_commitDATE, p.p_type LIMIT 50;"
16,tpch,"SELECT MIN(p.p_name) AS min_p_p_name, MIN(c.c_address) AS min_c_c_address, COUNT(p.p_container) AS count_p_p_container, p.p_name AS p_p_name, MIN(c.c_nationkey) AS min_c_c_nationkey FROM customer c, part p WHERE c.c_phone IN (SELECT DISTINCT c_phone FROM customer UNION SELECT c_address FROM customer WHERE c_nationkey = 15) AND c.c_comment IN (SELECT DISTINCT c_comment FROM customer UNION SELECT DISTINCT n_name FROM nation WHERE n_regionkey = 4 UNION SELECT DISTINCT p_container FROM part WHERE p_size > 15) AND EXISTS (SELECT SUM(c_acctbal) FROM (SELECT c_acctbal, c_nationkey FROM customer WHERE c_nationkey BETWEEN 5 AND 15 ) t GROUP BY c_nationkey ORDER BY c_nationkey) AND c.c_acctbal = (SELECT COUNT(DISTINCT s_suppkey) FROM supplier WHERE s_acctbal BETWEEN 1500 AND 2500 AND (s_nationkey = 5 OR s_nationkey = 6) AND s_phone LIKE '70%') AND p.p_brand IN (SELECT DISTINCT p_brand FROM part UNION SELECT s_phone FROM supplier UNION SELECT s_phone FROM (SELECT DISTINCT s_phone FROM supplier AS s1_5 WHERE s_nationkey = 3) AS subq_5) AND c.c_acctbal >= 3277.991036125908 AND p.p_type LIKE 'MEDIUM POLISHED TIN%' AND c.c_nationkey < 2 AND p.p_mfgr LIKE 'Manufacturer#2%' AND c.c_mktsegment LIKE 'FURNITURE%' AND p.p_brand LIKE 'Brand#12%' AND p.p_retailprice >= 1195.4071533398078 AND p.p_name LIKE 'pale ivory cornsilk magenta yellow%' AND c.c_custkey > 45003 AND p.p_container LIKE 'SM CAN%'  GROUP BY p.p_name LIMIT 30;"
17,tpch,"SELECT AVG(l.l_extendedprice) AS avg_l_l_extendedprice, MAX(l.l_commitDATE) AS max_l_l_commitDATE, MIN(l.l_comment) AS min_l_l_comment, SUM(l.l_suppkey) AS sum_l_l_suppkey, MAX(l.l_shipDATE) AS max_l_l_shipDATE FROM lineitem l WHERE l.l_discount = (SELECT COUNT(DISTINCT s_suppkey) FROM supplier JOIN (SELECT ps_suppkey FROM partsupp WHERE ps_availqty > 60 UNION ALL SELECT ps_suppkey FROM partsupp WHERE ps_supplycost < 8) AS subq_1 ON supplier.s_suppkey = subq_1.ps_suppkey) AND l.l_quantity = (SELECT COUNT(DISTINCT ps_partkey) FROM partsupp WHERE ps_suppkey IN (SELECT s_suppkey FROM supplier WHERE s_acctbal > 7000 UNION SELECT s_suppkey FROM supplier WHERE s_nationkey = 2)) AND EXISTS (SELECT o_clerk FROM orders WHERE o_custkey IN (SELECT c_custkey FROM customer WHERE c_acctbal > 2000 UNION SELECT o_custkey FROM orders WHERE o_orderdate < '1993-06-30') AND o_shippriority IN (SELECT o_shippriority FROM orders JOIN customer ON o_custkey = c_custkey WHERE c_mktsegment = 'HOUSEHOLD')) AND EXISTS (SELECT p_mfgr FROM (SELECT p_mfgr FROM part WHERE p_partkey IN (SELECT ps_partkey FROM partsupp WHERE ps_availqty < 30 ) UNION ALL SELECT p_mfgr FROM part WHERE p_retailprice < 50) t GROUP BY p_mfgr ORDER BY p_mfgr) AND l.l_suppkey > (SELECT COUNT(DISTINCT ps_partkey) FROM partsupp WHERE ps_suppkey IN (SELECT s_suppkey FROM supplier WHERE s_acctbal > 5000 UNION SELECT s_suppkey FROM supplier WHERE s_nationkey = 1)) AND l.l_shipinstruct LIKE 'COLLECT COD%' AND l.l_suppkey >= 5424 AND l.l_receiptdate >= '1996-12-12' AND l.l_extendedprice >= 40683.64190705337 AND l.l_discount >= 0.02080462502483912 AND l.l_commitdate > '1997-02-01' AND l.l_partkey = 154530 AND l.l_shipdate > '1998-10-13' AND l.l_tax > 0.0600200940338717 AND l.l_shipmode LIKE 'RAIL%'  LIMIT 50;"
18,tpch,"SELECT MAX(l.l_linestatus) AS max_l_l_linestatus, AVG(l.l_extendedprice) AS avg_l_l_extendedprice, MIN(c.c_phone) AS min_c_c_phone, MAX(c.c_acctbal) AS max_c_c_acctbal, COUNT(c.c_name) AS count_c_c_name FROM customer c, lineitem l WHERE c.c_custkey > (SELECT COUNT(DISTINCT s_suppkey) FROM supplier WHERE s_acctbal BETWEEN 1500 AND 2500 AND (s_nationkey = 5 OR s_nationkey = 6) AND s_phone LIKE '70%') AND EXISTS (SELECT p_brand FROM (SELECT p_brand, p_retailprice FROM part ) AS subq_2 UNION SELECT s_comment FROM supplier) AND EXISTS (SELECT o_3.o_orderpriority FROM orders o_3 WHERE o_3.o_orderkey IN (SELECT l_3.l_orderkey FROM lineitem l_3 WHERE l_3.l_shipmode = 'AIR' UNION ALL SELECT l2_3.l_orderkey FROM lineitem l2_3 WHERE l2_3.l_returnflag = 'N' GROUP BY l2_3.l_orderkey) AND o_3.o_totalprice > 2000) AND EXISTS (SELECT COUNT(*) FROM (SELECT r_regionkey FROM region UNION SELECT n_regionkey FROM (SELECT n_regionkey, COUNT(*) FROM nation GROUP BY n_regionkey HAVING COUNT(*) > 4) AS subq_4) AS t_4) AND l.l_extendedprice > (SELECT COUNT(*) FROM (SELECT r_name FROM region UNION ALL SELECT n_name FROM nation ) t) AND l.l_returnflag LIKE 'R%' AND l.l_shipdate <= '1998-05-31' AND l.l_extendedprice = 88005.25931688053 AND l.l_linestatus LIKE 'O%' AND l.l_quantity = 49.76513191593088 AND l.l_shipmode LIKE 'FOB%' AND c.c_mktsegment LIKE 'HOUSEHOLD%' AND l.l_receiptdate <= '1998-12-03' AND l.l_discount = 0.06645082228845697 AND c.c_nationkey <= 0  LIMIT 30;"
19,tpch,"SELECT SUM(l.l_extendedprice) AS sum_l_l_extendedprice, COUNT(p.p_brand) AS count_p_p_brand, MAX(p.p_mfgr) AS max_p_p_mfgr, COUNT(p.p_comment) AS count_p_p_comment, MAX(l.l_commitDATE) AS max_l_l_commitDATE FROM lineitem l, part p, partsupp ps WHERE EXISTS (SELECT SUM(l_extendedprice * (1 - l_discount)) AS revenue_1 FROM lineitem, orders, customer, nation, region WHERE c_custkey = o_custkey AND l_orderkey = o_orderkey AND c_nationkey = n_nationkey AND n_regionkey = r_regionkey AND r_name = 'ASIA' AND o_orderdate >= DATE '1994-01-01' AND o_orderdate < DATE '1995-01-01' GROUP BY n_name, 1+0 ORDER BY n_name, 1+0) AND p.p_mfgr IN (SELECT p_mfgr FROM (SELECT p_mfgr, p_size FROM part WHERE p_size = 10 ) AS subq_2 WHERE p_size > 9 ORDER BY p_size) AND EXISTS (SELECT p_type FROM (SELECT p_type FROM part WHERE p_partkey IN (SELECT ps_partkey FROM partsupp WHERE ps_availqty > 50 ) UNION ALL SELECT p_type FROM part WHERE p_size < 10) t GROUP BY p_type ORDER BY p_type) AND ps.ps_supplycost > (SELECT COUNT(DISTINCT n_nationkey) FROM nation JOIN (SELECT s_nationkey FROM supplier WHERE s_acctbal > 3000 UNION ALL SELECT s_nationkey FROM supplier WHERE s_comment LIKE '%excellent%') AS subq_4 ON nation.n_nationkey = subq_4.s_nationkey) AND l.l_discount > (SELECT COUNT(DISTINCT c_custkey) FROM (SELECT c_custkey FROM customer WHERE c_acctbal > 5000 UNION ALL SELECT o_custkey FROM orders WHERE o_totalprice < 1000) t JOIN nation ON n_nationkey = t.c_custkey) AND ps.ps_partkey = l.l_partkey AND ps.ps_suppkey = l.l_suppkey AND ps.ps_partkey = p.p_partkey AND p.p_name LIKE 'grey cyan plum lemon violet%' AND l.l_orderkey < 4183534 AND l.l_returnflag LIKE 'A%' AND l.l_shipmode LIKE 'SHIP%' AND p.p_retailprice > 1169.0436944062646 AND p.p_mfgr LIKE 'Manufacturer#4%' AND l.l_discount <= 0.06577952086346203 AND l.l_linenumber < 6 AND ps.ps_partkey <= 187194 AND p.p_partkey <= 81778  LIMIT 10;"
20,tpch,"SELECT MAX(p.p_type) AS max_p_p_type, MAX(p.p_partkey) AS max_p_p_partkey, s.s_phone AS s_s_phone, s.s_suppkey AS s_s_suppkey, AVG(s.s_suppkey) AS avg_s_s_suppkey FROM customer c, part p, supplier s WHERE s.s_acctbal > (SELECT COUNT(DISTINCT c_custkey) FROM customer WHERE c_acctbal < 3000 AND (c_mktsegment = 'FURNITURE' OR c_mktsegment = 'HOUSEHOLD') AND c_phone LIKE '30%') AND p.p_size = (SELECT COUNT(DISTINCT l_returnflag) FROM lineitem JOIN (SELECT o_orderkey FROM orders UNION ALL SELECT o_orderkey FROM orders WHERE o_orderstatus = 'F') AS order_union_2 ON lineitem.l_orderkey = order_union_2.o_orderkey) AND c.c_name IN (SELECT c_name FROM customer WHERE c_custkey IN (SELECT o_custkey FROM orders WHERE o_orderdate > '1995-01-01' ) UNION SELECT c_name FROM customer WHERE c_custkey IN (SELECT o_custkey FROM orders WHERE o_orderdate < '1995-01-01' ) ORDER BY c_name) AND EXISTS (SELECT AVG(l_quantity) FROM (SELECT l_quantity, l_linestatus FROM lineitem WHERE l_shipdate > '1995-03-01' UNION ALL SELECT l_quantity, l_linestatus FROM lineitem WHERE l_shipdate <= '1995-03-01' GROUP BY l_quantity, l_linestatus) t JOIN (SELECT o_orderkey, o_totalprice FROM orders) o ON t.l_quantity = o.o_orderkey GROUP BY o.o_totalprice) AND EXISTS (SELECT DISTINCT c_phone FROM customer UNION SELECT DISTINCT s_phone FROM supplier WHERE s_acctbal > 5000 UNION SELECT DISTINCT l_returnflag FROM lineitem WHERE l_discount < 0.05) AND c.c_custkey > 1891 AND s.s_nationkey >= 7 AND s.s_acctbal <= 5021.429933785365 AND p.p_partkey = 192566 AND c.c_name LIKE 'Customer#000023043%' AND c.c_acctbal >= 4425.384855040675 AND c.c_mktsegment LIKE 'MACHINERY%' AND s.s_suppkey < 4353 AND p.p_mfgr LIKE 'Manufacturer#2%' AND p.p_name LIKE 'bisque antique orange misty pale%'  GROUP BY s.s_phone, s.s_suppkey LIMIT 10;"
21,tpch,"SELECT COUNT(p.p_partkey) AS count_p_p_partkey, MIN(p.p_comment) AS min_p_p_comment, p.p_partkey AS p_p_partkey, MIN(p.p_brand) AS min_p_p_brand, SUM(p.p_retailprice) AS sum_p_p_retailprice FROM part p WHERE EXISTS (SELECT p_type FROM (SELECT p_type FROM part WHERE p_partkey IN (SELECT ps_partkey FROM partsupp WHERE ps_availqty > 50 ) UNION ALL SELECT p_type FROM part WHERE p_size < 10) t GROUP BY p_type ORDER BY p_type) AND EXISTS (SELECT COUNT(*) FROM (SELECT c_custkey FROM customer UNION SELECT o_custkey FROM (SELECT o_custkey, COUNT(*) FROM orders GROUP BY o_custkey HAVING COUNT(*) > 3) AS subq_2) AS t_2) AND p.p_size > (SELECT COUNT(DISTINCT s_suppkey) FROM supplier JOIN (SELECT ps_suppkey FROM partsupp WHERE ps_availqty > 50 UNION ALL SELECT ps_suppkey FROM partsupp WHERE ps_supplycost < 10) AS subq_3 ON supplier.s_suppkey = subq_3.ps_suppkey) AND EXISTS (SELECT n_name FROM (SELECT n_name, n_regionkey FROM nation WHERE n_regionkey = 1 ) AS subq_4 WHERE n_regionkey > 0 ORDER BY n_regionkey) AND EXISTS (SELECT c_5.c_phone FROM customer c_5 WHERE c_5.c_custkey IN (SELECT o_5.o_custkey FROM orders o_5 WHERE o_5.o_totalprice > 2000 UNION ALL SELECT o2_5.o_custkey FROM orders o2_5 WHERE o2_5.o_orderdate < DATE '1994-06-01' GROUP BY o2_5.o_custkey) AND c_5.c_acctbal > 500) AND p.p_partkey > 119730 AND p.p_partkey < 147539 AND p.p_name LIKE 'frosted sky green sienna antique%' AND p.p_mfgr LIKE 'Manufacturer#1%' AND p.p_brand LIKE 'Brand#23%' AND p.p_type LIKE 'PROMO PLATED COPPER%' AND p.p_size > 18 AND p.p_size < 23 AND p.p_container LIKE 'LG BAG%' AND p.p_retailprice < 1636.6400994422652  GROUP BY p.p_partkey LIMIT 30;"
22,tpch,"SELECT SUM(l.l_extendedprice) AS sum_l_l_extendedprice, COUNT(l.l_quantity) AS count_l_l_quantity, l.l_returnflag AS l_l_returnflag, MIN(l.l_quantity) AS min_l_l_quantity, COUNT(l.l_returnflag) AS count_l_l_returnflag FROM customer c, lineitem l WHERE c.c_nationkey = (SELECT COUNT(DISTINCT o_orderkey) FROM orders WHERE o_custkey IN (SELECT c_custkey FROM customer WHERE c_acctbal > 1000 UNION SELECT c_custkey FROM customer WHERE c_mktsegment = 'AUTOMOBILE')) AND c.c_comment IN (SELECT c_comment FROM (SELECT c_comment, c_custkey FROM customer ) AS subq_2 UNION SELECT l_shipmode FROM lineitem) AND EXISTS (SELECT AVG(ps_supplycost) FROM (SELECT ps_supplycost, ps_partkey FROM partsupp WHERE ps_availqty > 50 ) t GROUP BY ps_partkey ORDER BY ps_partkey) AND EXISTS (SELECT DISTINCT ps_availqty FROM partsupp UNION SELECT l_quantity FROM lineitem UNION SELECT l_quantity FROM (SELECT DISTINCT l_quantity FROM lineitem AS l1_4 WHERE l_shipdate < '1995-01-01') AS subq_4) AND l.l_tax > (SELECT COUNT(DISTINCT l_orderkey) FROM lineitem JOIN (SELECT o_orderkey FROM orders UNION ALL SELECT o_orderkey FROM orders WHERE o_totalprice > 5000) AS order_union_5 ON lineitem.l_orderkey = order_union_5.o_orderkey) AND c.c_nationkey >= 9 AND c.c_mktsegment LIKE 'BUILDING%' AND l.l_tax < 0.0372290569113703 AND l.l_extendedprice < 38514.47482817733 AND l.l_shipmode LIKE 'MAIL%' AND l.l_partkey >= 119789 AND l.l_orderkey > 1040074 AND l.l_linenumber >= 1 AND l.l_commitdate <= '1998-05-24' AND l.l_receiptdate > '1993-12-24'  GROUP BY l.l_returnflag LIMIT 100;"
23,tpch,"SELECT s.s_comment AS s_s_comment, MIN(s.s_acctbal) AS min_s_s_acctbal, COUNT(l.l_tax) AS count_l_l_tax, n.n_comment AS n_n_comment, AVG(n.n_regionkey) AS avg_n_n_regionkey FROM lineitem l, nation n, supplier s WHERE l.l_extendedprice = (SELECT COUNT(DISTINCT s_suppkey) FROM (SELECT s_suppkey FROM supplier WHERE s_acctbal > 10000 UNION ALL SELECT ps_suppkey FROM partsupp WHERE ps_availqty < 100) t JOIN nation ON n_nationkey = t.s_suppkey) AND s.s_suppkey = (SELECT COUNT(DISTINCT p_brand) FROM part JOIN (SELECT ps_partkey FROM partsupp UNION ALL SELECT ps_partkey FROM partsupp WHERE ps_availqty < 50) AS partsupp_union_2 ON part.p_partkey = partsupp_union_2.ps_partkey) AND l.l_tax > (SELECT COUNT(*) FROM (SELECT c_address FROM customer UNION ALL SELECT s_address FROM supplier ) t) AND n.n_nationkey > (SELECT COUNT(*) FROM (SELECT c_mktsegment FROM customer UNION ALL SELECT l_shipmode FROM lineitem ) t) AND s.s_suppkey > (SELECT COUNT(DISTINCT l_returnflag) FROM lineitem JOIN (SELECT o_orderkey FROM orders UNION ALL SELECT o_orderkey FROM orders WHERE o_orderstatus = 'F') AS order_union_5 ON lineitem.l_orderkey = order_union_5.o_orderkey) AND s.s_nationkey = n.n_nationkey AND l.l_quantity = 5.999403749452002 AND l.l_shipdate < '1998-08-25' AND l.l_linestatus LIKE 'O%' AND n.n_regionkey <= 1 AND l.l_shipmode LIKE 'SHIP%' AND l.l_shipinstruct LIKE 'TAKE BACK RETURN%' AND s.s_acctbal > 8958.368806210086 AND l.l_tax <= 0.029216326536325426 AND l.l_suppkey = 669 AND l.l_returnflag LIKE 'R%'  GROUP BY s.s_comment, n.n_comment LIMIT 30;"
24,tpch,"SELECT AVG(s.s_acctbal) AS avg_s_s_acctbal, p.p_name AS p_p_name, MIN(c.c_comment) AS min_c_c_comment, COUNT(s.s_acctbal) AS count_s_s_acctbal, c.c_mktsegment AS c_c_mktsegment FROM customer c, part p, supplier s WHERE s.s_name IN (SELECT DISTINCT s_name FROM supplier UNION SELECT s_comment FROM supplier WHERE s_acctbal < 3000) AND c.c_name IN (SELECT DISTINCT c_name FROM (SELECT c_name FROM customer UNION ALL SELECT n_name FROM nation) AS u_2 JOIN orders ON u_2.c_name = o_orderstatus) AND p.p_partkey = (SELECT COUNT(DISTINCT c_custkey) FROM customer WHERE c_acctbal > 2000 AND (c_nationkey = 10 OR c_nationkey = 15) AND 3+4=7 AND c_nationkey IN (SELECT n_nationkey FROM nation WHERE n_regionkey = 3 AND 5*6=30)) AND p.p_retailprice IN (SELECT DISTINCT p_retailprice FROM (SELECT p_retailprice FROM part UNION ALL SELECT c_acctbal FROM customer) AS u_4 JOIN lineitem ON u_4.p_retailprice = l_tax) AND p.p_container IN (SELECT p_container FROM part WHERE p_partkey IN (SELECT l_partkey FROM lineitem WHERE l_discount > 0.05 ) UNION SELECT p_container FROM part WHERE p_partkey IN (SELECT l_partkey FROM lineitem WHERE l_discount < 0.05 ) ORDER BY p_container) AND p.p_partkey < 180895 AND p.p_mfgr LIKE 'Manufacturer#2%' AND s.s_acctbal <= 9460.067207133954 AND s.s_nationkey > 0 AND p.p_size >= 24 AND s.s_suppkey <= 650 AND p.p_retailprice < 1167.9502425414523 AND s.s_name LIKE 'Supplier#000009958%' AND c.c_custkey = 27666 AND c.c_name LIKE 'Customer#000013269%'  GROUP BY p.p_name, c.c_mktsegment LIMIT 10;"
