,db_id,original_sql
11,tpch,"SELECT SUM(p.p_size) AS sum_p_p_size, COUNT(p.p_mfgr) AS count_p_p_mfgr, MIN(p.p_retailprice) AS min_p_p_retailprice, p.p_type AS p_p_type, p.p_name AS p_p_name, SUM(s.s_acctbal) AS sum_s_s_acctbal, MIN(p.p_name) AS min_p_p_name, MIN(s.s_name) AS min_s_s_name, AVG(s.s_acctbal) AS avg_s_s_acctbal, MIN(s.s_suppkey) AS min_s_s_suppkey FROM part p, region r, supplier s WHERE EXISTS (SELECT p_type FROM (SELECT p_type, p_partkey FROM part WHERE p_partkey = 9 ) AS subq_1 WHERE p_partkey > 8 ORDER BY p_partkey) AND p.p_name IN (SELECT p_name FROM (SELECT p_name, p_retailprice FROM part ) AS subq_2 UNION SELECT n_name FROM nation) AND p.p_partkey = (SELECT COUNT(DISTINCT o_orderkey) FROM orders JOIN (SELECT c_custkey FROM customer WHERE c_mktsegment = 'MACHINERY' UNION ALL SELECT c_custkey FROM customer WHERE c_acctbal > 1500) AS cust_union_3 ON orders.o_custkey = cust_union_3.c_custkey) AND s.s_nationkey = (SELECT COUNT(DISTINCT l_orderkey) FROM lineitem WHERE l_shipdate > DATE '1995-01-01' AND (l_quantity > 5 OR l_quantity < 10) AND 1+1=2 AND l_partkey IN (SELECT p_partkey FROM part WHERE p_size > 10 AND 2*3=6)) AND r.r_regionkey = (SELECT COUNT(DISTINCT ps_partkey) FROM partsupp WHERE ps_suppkey IN (SELECT s_suppkey FROM supplier WHERE s_acctbal > 5000 UNION SELECT s_suppkey FROM supplier WHERE s_nationkey = 1)) AND s.s_nationkey < 17 AND p.p_type LIKE 'SMALL PLATED BRASS%' AND r.r_regionkey >= 1 AND s.s_acctbal = 7299.2660975906265 AND p.p_mfgr LIKE 'Manufacturer#2%' AND p.p_name LIKE 'bisque antique orange misty pale%' AND p.p_retailprice = 1424.6367797814312 AND p.p_brand LIKE 'Brand#34%' AND p.p_container LIKE 'JUMBO DRUM%' AND s.s_suppkey <= 9828  GROUP BY p.p_name, p.p_type LIMIT 30;"
12,tpch,"SELECT AVG(p.p_size) AS avg_p_p_size, COUNT(p.p_partkey) AS count_p_p_partkey, COUNT(p.p_retailprice) AS count_p_p_retailprice, COUNT(p.p_name) AS count_p_p_name, p.p_container AS p_p_container, MIN(p.p_container) AS min_p_p_container, MIN(p.p_comment) AS min_p_p_comment, MIN(p.p_type) AS min_p_p_type, COUNT(p.p_size) AS count_p_p_size, SUM(p.p_size) AS sum_p_p_size FROM part p WHERE EXISTS (SELECT SUM(l_extendedprice) FROM (SELECT l_extendedprice, l_returnflag FROM lineitem JOIN orders ON l_orderkey = o_orderkey WHERE o_orderpriority = '1-URGENT' UNION SELECT l_extendedprice, l_returnflag FROM lineitem JOIN orders ON l_orderkey = o_orderkey WHERE o_orderstatus = 'F' AND o_custkey IN (SELECT c_custkey FROM customer WHERE c_acctbal > 1000)) AS subq_1 GROUP BY l_returnflag) AND EXISTS (SELECT DISTINCT s_acctbal FROM (SELECT s_acctbal FROM supplier UNION ALL SELECT c_acctbal FROM customer) AS u_2 JOIN orders ON u_2.s_acctbal = o_shippriority) AND EXISTS (SELECT MAX(c_acctbal) FROM (SELECT c_acctbal, c_mktsegment FROM customer WHERE c_nationkey BETWEEN 10 AND 20 ) t GROUP BY c_mktsegment ORDER BY c_mktsegment) AND EXISTS (SELECT DISTINCT o_totalprice FROM orders UNION SELECT l_extendedprice FROM lineitem UNION SELECT l_extendedprice FROM (SELECT DISTINCT l_extendedprice FROM lineitem AS l1_4 WHERE l_shipdate > '1995-01-01') AS subq_4) AND p.p_brand IN (SELECT DISTINCT p_brand FROM part UNION SELECT c_phone FROM customer UNION SELECT c_phone FROM (SELECT DISTINCT c_phone FROM customer AS c1_5 WHERE c_acctbal < 1500) AS subq_5) AND p.p_partkey > 112982 AND p.p_partkey < 143660 AND p.p_name LIKE 'steel ghost burnished lemon violet%' AND p.p_mfgr LIKE 'Manufacturer#1%' AND p.p_brand LIKE 'Brand#43%' AND p.p_type LIKE 'ECONOMY BRUSHED COPPER%' AND p.p_size > 21 AND p.p_size < 40 AND p.p_container LIKE 'LG CASE%' AND p.p_retailprice = 1591.1704339406301  GROUP BY p.p_container LIMIT 10;"
13,tpch,"SELECT MIN(l.l_comment) AS min_l_l_comment, MIN(ps.ps_supplycost) AS min_ps_ps_supplycost, COUNT(l.l_tax) AS count_l_l_tax, MAX(l.l_partkey) AS max_l_l_partkey, l.l_orderkey AS l_l_orderkey, MAX(l.l_shipDATE) AS max_l_l_shipDATE, COUNT(p.p_container) AS count_p_p_container, l.l_extendedprice AS l_l_extendedprice, p.p_size AS p_p_size, COUNT(l.l_quantity) AS count_l_l_quantity FROM lineitem l, part p, partsupp ps WHERE EXISTS (SELECT SUM(o_totalprice) FROM (SELECT o_totalprice, o_orderstatus FROM orders WHERE o_orderdate >= DATE '1995-01-01' ) t GROUP BY o_orderstatus ORDER BY o_orderstatus) AND ps.ps_suppkey > (SELECT COUNT(DISTINCT p_partkey) FROM part WHERE p_size IN (SELECT ps_partkey FROM partsupp WHERE ps_supplycost < 10 UNION SELECT ps_partkey FROM partsupp WHERE ps_availqty > 100)) AND p.p_name IN (SELECT DISTINCT p_name FROM part UNION SELECT DISTINCT c_address FROM customer WHERE c_acctbal > 2000 UNION SELECT DISTINCT l_shipmode FROM lineitem WHERE l_tax < 0.08) AND EXISTS (SELECT c_comment FROM (SELECT c_comment, c_nationkey FROM customer WHERE c_nationkey = 5 ) AS subq_4 WHERE c_nationkey > 4 ORDER BY c_nationkey) AND l.l_linenumber > (SELECT COUNT(DISTINCT o_custkey) FROM (SELECT o_custkey FROM orders WHERE o_totalprice > 2000 UNION ALL SELECT c_custkey FROM customer WHERE c_acctbal < 3000) t JOIN nation ON n_nationkey = t.o_custkey) AND p.p_partkey = ps.ps_partkey AND l.l_partkey = ps.ps_partkey AND l.l_suppkey = ps.ps_suppkey AND l.l_tax <= 0.00581494461180843 AND l.l_returnflag LIKE 'N%' AND l.l_extendedprice < 97715.59650464248 AND p.p_mfgr LIKE 'Manufacturer#2%' AND ps.ps_availqty <= 4376 AND p.p_size = 7 AND p.p_container LIKE 'LG CAN%' AND ps.ps_suppkey <= 885 AND p.p_retailprice = 1167.9978069631206 AND ps.ps_supplycost < 536.2651510894102  GROUP BY l.l_extendedprice, l.l_orderkey, p.p_size LIMIT 10;"
14,tpch,"SELECT MAX(p.p_container) AS max_p_p_container, COUNT(l.l_linestatus) AS count_l_l_linestatus, l.l_linenumber AS l_l_linenumber, SUM(l.l_tax) AS sum_l_l_tax, MIN(l.l_returnflag) AS min_l_l_returnflag, MAX(l.l_quantity) AS max_l_l_quantity, SUM(ps.ps_availqty) AS sum_ps_ps_availqty, MIN(l.l_commitDATE) AS min_l_l_commitDATE, MIN(ps.ps_comment) AS min_ps_ps_comment, AVG(ps.ps_partkey) AS avg_ps_ps_partkey FROM lineitem l, part p, partsupp ps WHERE EXISTS (SELECT o_orderpriority FROM (SELECT o_orderpriority, o_clerk FROM orders ) AS subq_1 UNION SELECT p_container FROM part) AND ps.ps_partkey = (SELECT COUNT(DISTINCT p_partkey) FROM (SELECT p_partkey, p_name FROM part WHERE p_size > 20 ) t) AND l.l_discount IN (SELECT l_discount FROM (SELECT l_discount, l_quantity FROM lineitem WHERE l_quantity = 15 ) AS subq_3 WHERE l_quantity > 10 ORDER BY l_quantity) AND p.p_size = (SELECT COUNT(DISTINCT o_orderkey) FROM orders JOIN (SELECT c_custkey FROM customer WHERE c_mktsegment = 'AUTOMOBILE' UNION ALL SELECT c_custkey FROM customer WHERE c_acctbal > 1000) AS cust_union_4 ON orders.o_custkey = cust_union_4.c_custkey) AND l.l_extendedprice = (SELECT COUNT(DISTINCT o_orderkey) FROM (SELECT o_orderkey, o_orderdate FROM orders ) t) AND p.p_partkey = ps.ps_partkey AND l.l_partkey = ps.ps_partkey AND l.l_suppkey = ps.ps_suppkey AND p.p_mfgr LIKE 'Manufacturer#3%' AND l.l_extendedprice >= 10507.573691451093 AND l.l_linestatus LIKE 'O%' AND p.p_retailprice >= 1011.0975438897096 AND l.l_orderkey < 1979738 AND l.l_shipmode LIKE 'MAIL%' AND p.p_brand LIKE 'Brand#42%' AND l.l_discount <= 0.030225133308829245 AND p.p_container LIKE 'JUMBO PACK%' AND l.l_shipinstruct LIKE 'COLLECT COD%'  GROUP BY l.l_linenumber LIMIT 100;"
15,tpch,"SELECT ps.ps_suppkey AS ps_ps_suppkey, MAX(ps.ps_partkey) AS max_ps_ps_partkey, SUM(ps.ps_availqty) AS sum_ps_ps_availqty, ps.ps_comment AS ps_ps_comment, MAX(p.p_comment) AS max_p_p_comment, COUNT(l.l_commitDATE) AS count_l_l_commitDATE, COUNT(p.p_type) AS count_p_p_type, MIN(p.p_type) AS min_p_p_type, p.p_mfgr AS p_p_mfgr, SUM(l.l_extendedprice) AS sum_l_l_extendedprice FROM lineitem l, part p, partsupp ps, region r WHERE EXISTS (SELECT MIN(p_retailprice) FROM (SELECT p_retailprice, p_brand FROM part JOIN partsupp ON p_partkey = ps_partkey WHERE ps_availqty > 100 UNION SELECT p_retailprice, p_brand FROM part JOIN lineitem ON p_partkey = l_partkey WHERE l_quantity > 30 AND l_shipmode IN (SELECT l_shipmode FROM lineitem WHERE l_receiptdate < '1995-01-01')) AS subq_1 GROUP BY p_brand) AND l.l_suppkey > (SELECT COUNT(DISTINCT l_linenumber) FROM (SELECT l_linenumber FROM lineitem WHERE l_quantity > 20 UNION ALL SELECT o_shippriority FROM orders WHERE o_totalprice < 500) t JOIN part ON p_partkey = t.l_linenumber) AND r.r_comment IN (SELECT r_comment FROM (SELECT r_comment, r_regionkey FROM region ) AS subq_3 UNION SELECT l_comment FROM lineitem) AND p.p_size = (SELECT COUNT(DISTINCT n_nationkey) FROM nation JOIN (SELECT c_nationkey FROM customer WHERE c_acctbal > 5000 UNION ALL SELECT c_nationkey FROM customer WHERE c_mktsegment = 'AUTOMOBILE') AS subq_4 ON nation.n_nationkey = subq_4.c_nationkey) AND ps.ps_supplycost = (SELECT COUNT(DISTINCT o_orderkey) FROM orders JOIN (SELECT c_custkey FROM customer WHERE c_mktsegment = 'HOUSEHOLD' UNION ALL SELECT c_custkey FROM customer WHERE c_acctbal > 2000) AS cust_union_5 ON orders.o_custkey = cust_union_5.c_custkey) AND p.p_partkey = ps.ps_partkey AND l.l_partkey = ps.ps_partkey AND l.l_suppkey = ps.ps_suppkey AND l.l_linenumber > 3 AND l.l_orderkey = 3625668 AND p.p_mfgr LIKE 'Manufacturer#3%' AND p.p_container LIKE 'JUMBO BAG%' AND r.r_name LIKE 'AMERICA%' AND l.l_returnflag LIKE 'N%' AND p.p_type LIKE 'ECONOMY BURNISHED COPPER%' AND l.l_receiptdate > '1996-08-29' AND l.l_commitdate < '1993-11-25' AND p.p_retailprice > 1335.3251557735223  GROUP BY ps.ps_suppkey, ps.ps_comment, p.p_mfgr LIMIT 100;"
16,tpch,"SELECT COUNT(p.p_type) AS count_p_p_type, MAX(s.s_comment) AS max_s_s_comment, COUNT(l.l_quantity) AS count_l_l_quantity, COUNT(s.s_address) AS count_s_s_address, MAX(l.l_receiptDATE) AS max_l_l_receiptDATE, p.p_retailprice AS p_p_retailprice, MAX(p.p_container) AS max_p_p_container, l.l_comment AS l_l_comment, COUNT(l.l_shipDATE) AS count_l_l_shipDATE, MIN(l.l_shipinstruct) AS min_l_l_shipinstruct FROM lineitem l, part p, supplier s WHERE EXISTS (SELECT c_comment FROM (SELECT c_comment, c_nationkey FROM customer WHERE c_nationkey = 5 ) AS subq_1 WHERE c_nationkey > 4 ORDER BY c_nationkey) AND p.p_brand IN (SELECT p_brand FROM part WHERE p_partkey IN (SELECT ps_partkey FROM partsupp WHERE ps_supplycost < 50 UNION SELECT p_partkey FROM part WHERE p_size < 10)) AND l.l_partkey > (SELECT COUNT(DISTINCT c_custkey) FROM customer JOIN (SELECT o_custkey FROM orders WHERE o_totalprice > 1500 UNION ALL SELECT o_custkey FROM orders WHERE o_orderdate > '1996-01-01') AS subq_3 ON customer.c_custkey = subq_3.o_custkey) AND s.s_name IN (SELECT DISTINCT s_name FROM supplier UNION SELECT DISTINCT r_name FROM region WHERE r_regionkey = 2 UNION SELECT DISTINCT p_type FROM part WHERE p_size < 5) AND EXISTS (SELECT COUNT(DISTINCT l_linenumber) FROM lineitem WHERE l_discount > 0.05 UNION ALL SELECT COUNT(DISTINCT o_orderkey) FROM orders WHERE o_orderpriority = '1-URGENT' UNION ALL SELECT 0 FROM part WHERE p_type = 'STANDARD') AND s.s_acctbal = 4406.523294006777 AND p.p_name LIKE 'khaki forest lime white coral%' AND l.l_shipmode LIKE 'RAIL%' AND p.p_size > 15 AND p.p_brand LIKE 'Brand#31%' AND l.l_commitdate <= '1995-05-27' AND s.s_suppkey <= 4670 AND l.l_quantity < 47.345039367176035 AND l.l_shipinstruct LIKE 'TAKE BACK RETURN%' AND l.l_returnflag LIKE 'A%'  GROUP BY p.p_retailprice, l.l_comment LIMIT 100;"
17,tpch,"SELECT SUM(l.l_tax) AS sum_l_l_tax, MAX(l.l_extendedprice) AS max_l_l_extendedprice, MIN(p.p_partkey) AS min_p_p_partkey, MAX(l.l_commitDATE) AS max_l_l_commitDATE, l.l_receiptDATE AS l_l_receiptDATE, COUNT(p.p_retailprice) AS count_p_p_retailprice, MAX(l.l_shipmode) AS max_l_l_shipmode, p.p_name AS p_p_name, COUNT(p.p_container) AS count_p_p_container, MAX(p.p_partkey) AS max_p_p_partkey FROM lineitem l, part p WHERE EXISTS (SELECT COUNT(*) FROM (SELECT c_name FROM customer UNION SELECT s_name FROM (SELECT s_name, COUNT(*) FROM supplier GROUP BY s_name HAVING COUNT(*) > 2) AS subq_1) AS t_1) AND l.l_suppkey > (SELECT COUNT(*) FROM (SELECT s_name FROM supplier UNION ALL SELECT p_name FROM part ) t) AND p.p_retailprice > (SELECT COUNT(DISTINCT n_nationkey) FROM nation JOIN (SELECT s_nationkey FROM supplier WHERE s_acctbal < 2000 UNION ALL SELECT s_nationkey FROM supplier WHERE s_comment LIKE '%reliable%') AS subq_3 ON nation.n_nationkey = subq_3.s_nationkey) AND EXISTS (SELECT p_brand FROM part WHERE p_partkey IN (SELECT ps_partkey FROM partsupp WHERE ps_supplycost < 50 UNION SELECT p_partkey FROM part WHERE p_size < 10)) AND EXISTS (SELECT MIN(l_tax) FROM (SELECT l_tax, l_shipinstruct FROM lineitem WHERE l_receiptdate BETWEEN DATE '1994-01-01' AND DATE '1994-12-31' ) t GROUP BY l_shipinstruct ORDER BY l_shipinstruct) AND l.l_orderkey >= 5950671 AND p.p_container LIKE 'WRAP BOX%' AND p.p_retailprice >= 1191.635626535275 AND p.p_brand LIKE 'Brand#25%' AND p.p_mfgr LIKE 'Manufacturer#3%' AND l.l_discount >= 0.05906458227252401 AND p.p_type LIKE 'SMALL BRUSHED TIN%' AND l.l_quantity > 4.824492957670374 AND l.l_receiptdate <= '1992-04-08' AND l.l_tax <= 0.049914883056063106  GROUP BY p.p_name, l.l_receiptDATE LIMIT 50;"
18,tpch,"SELECT MAX(o.o_clerk) AS max_o_o_clerk, SUM(l.l_extendedprice) AS sum_l_l_extendedprice, COUNT(s.s_phone) AS count_s_s_phone, MIN(l.l_receiptDATE) AS min_l_l_receiptDATE, l.l_shipinstruct AS l_l_shipinstruct, s.s_acctbal AS s_s_acctbal, MAX(l.l_comment) AS max_l_l_comment, MIN(l.l_comment) AS min_l_l_comment, AVG(l.l_discount) AS avg_l_l_discount, MIN(o.o_orderkey) AS min_o_o_orderkey FROM lineitem l, orders o, supplier s WHERE EXISTS (SELECT COUNT(*) FROM (SELECT c_custkey FROM customer UNION SELECT o_custkey FROM (SELECT o_custkey, COUNT(*) FROM orders GROUP BY o_custkey HAVING COUNT(*) > 1) AS subq_1) AS t_1) AND l.l_returnflag IN (SELECT DISTINCT l_returnflag FROM (SELECT l_returnflag FROM lineitem UNION ALL SELECT o_orderstatus FROM orders) AS u_2 JOIN customer ON u_2.l_returnflag = c_phone) AND EXISTS (SELECT MIN(p_size) FROM (SELECT p_size, p_container FROM part JOIN lineitem ON p_partkey = l_partkey WHERE p_retailprice < 50 ) AS t_3 GROUP BY p_container ORDER BY p_container) AND o.o_orderkey = (SELECT COUNT(DISTINCT l_returnflag) FROM lineitem JOIN (SELECT o_orderkey FROM orders UNION ALL SELECT o_orderkey FROM orders WHERE o_orderstatus = 'F') AS order_union_4 ON lineitem.l_orderkey = order_union_4.o_orderkey) AND s.s_acctbal IN (SELECT s_acctbal FROM supplier WHERE s_suppkey IN (SELECT ps_suppkey FROM partsupp WHERE ps_availqty > 60 ) UNION SELECT s_acctbal FROM supplier WHERE s_suppkey IN (SELECT ps_suppkey FROM partsupp WHERE ps_availqty < 60 ) ORDER BY s_acctbal) AND l.l_orderkey = o.o_orderkey AND l.l_linestatus LIKE 'F%' AND l.l_suppkey > 2083 AND l.l_linenumber >= 6 AND l.l_shipmode LIKE 'RAIL%' AND l.l_commitdate > '1993-12-22' AND o.o_orderkey >= 5801622 AND s.s_acctbal <= 5605.74103525135 AND l.l_quantity <= 12.384667104991747 AND l.l_returnflag LIKE 'A%' AND l.l_shipinstruct LIKE 'TAKE BACK RETURN%'  GROUP BY l.l_shipinstruct, s.s_acctbal LIMIT 50;"
19,tpch,"SELECT SUM(p.p_retailprice) AS sum_p_p_retailprice, p.p_type AS p_p_type, MAX(p.p_partkey) AS max_p_p_partkey, MIN(p.p_brand) AS min_p_p_brand, MIN(p.p_type) AS min_p_p_type, p.p_container AS p_p_container, MIN(p.p_comment) AS min_p_p_comment, COUNT(p.p_name) AS count_p_p_name, AVG(p.p_partkey) AS avg_p_p_partkey, SUM(p.p_partkey) AS sum_p_p_partkey FROM part p WHERE EXISTS (SELECT c_1.c_phone FROM customer c_1 WHERE c_1.c_custkey IN (SELECT o_1.o_custkey FROM orders o_1 WHERE o_1.o_totalprice > 2000 UNION ALL SELECT o2_1.o_custkey FROM orders o2_1 WHERE o2_1.o_orderdate < DATE '1994-06-01' GROUP BY o2_1.o_custkey) AND c_1.c_acctbal > 500) AND EXISTS (SELECT s_name FROM supplier WHERE s_suppkey IN (SELECT ps_suppkey FROM partsupp WHERE ps_supplycost > 100 ) UNION SELECT s_name FROM supplier WHERE s_suppkey IN (SELECT ps_suppkey FROM partsupp WHERE ps_supplycost < 100 ) ORDER BY s_name) AND EXISTS (SELECT COUNT(*) FROM (SELECT r_regionkey FROM region UNION SELECT n_regionkey FROM (SELECT n_regionkey, COUNT(*) FROM nation GROUP BY n_regionkey HAVING COUNT(*) > 1) AS subq_3) AS t_3) AND p.p_container IN (SELECT DISTINCT p_container FROM part UNION SELECT p_type FROM part WHERE p_size < 15) AND EXISTS (SELECT SUM(ps_supplycost) FROM (SELECT ps_supplycost, ps_partkey FROM partsupp JOIN supplier ON ps_suppkey = s_suppkey WHERE s_nationkey = 4 UNION SELECT ps_supplycost, ps_partkey FROM partsupp JOIN part ON ps_partkey = p_partkey WHERE p_size < 15 AND p_type IN (SELECT p_type FROM part WHERE p_retailprice > 100)) AS subq_5 GROUP BY ps_partkey) AND p.p_partkey > 90726 AND p.p_partkey < 157640 AND p.p_name LIKE 'snow linen violet powder lemon%' AND p.p_mfgr LIKE 'Manufacturer#4%' AND p.p_brand LIKE 'Brand#24%' AND p.p_type LIKE 'SMALL ANODIZED COPPER%' AND p.p_size > 9 AND p.p_size < 48 AND p.p_container LIKE 'LG BAG%' AND p.p_retailprice > 1249.4459460633975  GROUP BY p.p_container, p.p_type LIMIT 100;"
20,tpch,"SELECT AVG(ps.ps_partkey) AS avg_ps_ps_partkey, COUNT(n.n_regionkey) AS count_n_n_regionkey, COUNT(ps.ps_partkey) AS count_ps_ps_partkey, AVG(n.n_nationkey) AS avg_n_n_nationkey, MAX(n.n_nationkey) AS max_n_n_nationkey, MAX(n.n_name) AS max_n_n_name, ps.ps_availqty AS ps_ps_availqty, MAX(ps.ps_suppkey) AS max_ps_ps_suppkey, n.n_comment AS n_n_comment, MAX(ps.ps_partkey) AS max_ps_ps_partkey FROM nation n, partsupp ps WHERE EXISTS (SELECT DISTINCT o_totalprice FROM orders UNION SELECT l_extendedprice FROM lineitem UNION SELECT l_extendedprice FROM (SELECT DISTINCT l_extendedprice FROM lineitem AS l1_1 WHERE l_shipdate > '1995-01-01') AS subq_1) AND ps.ps_suppkey > (SELECT COUNT(DISTINCT p_partkey) FROM part JOIN (SELECT ps_partkey FROM partsupp WHERE ps_availqty < 50 UNION ALL SELECT ps_partkey FROM partsupp WHERE ps_supplycost > 30) AS subq_2 ON part.p_partkey = subq_2.ps_partkey) AND n.n_regionkey > (SELECT COUNT(*) FROM (SELECT c_mktsegment FROM customer UNION ALL SELECT l_shipmode FROM lineitem ) t) AND EXISTS (SELECT AVG(p_retailprice) FROM (SELECT p_retailprice, p_type FROM part JOIN supplier ON p_partkey = s_suppkey WHERE s_nationkey = 1 UNION SELECT p_retailprice, p_type FROM part JOIN lineitem ON p_partkey = l_partkey WHERE l_discount > 0.05 AND l_shipdate IN (SELECT l_shipdate FROM lineitem WHERE l_commitdate > '1996-01-01')) AS subq_4 GROUP BY p_type) AND EXISTS (SELECT r_comment FROM region WHERE r_regionkey IN (SELECT n_regionkey FROM nation WHERE n_name LIKE 'E%' ) UNION SELECT r_comment FROM region WHERE r_regionkey IN (SELECT n_regionkey FROM nation WHERE n_name NOT LIKE 'E%' ) ORDER BY r_comment) AND n.n_nationkey > 13 AND n.n_nationkey < 16 AND n.n_name LIKE 'CHINA%' AND n.n_regionkey > 3 AND n.n_regionkey < 3 AND ps.ps_partkey > 93060 AND ps.ps_partkey < 135478 AND ps.ps_suppkey > 3851 AND ps.ps_suppkey < 4964 AND ps.ps_availqty = 3664  GROUP BY n.n_comment, ps.ps_availqty LIMIT 30;"
21,tpch,"SELECT c.c_mktsegment AS c_c_mktsegment, COUNT(c.c_phone) AS count_c_c_phone, c.c_address AS c_c_address, MAX(o.o_orderDATE) AS max_o_o_orderDATE, c.c_phone AS c_c_phone, COUNT(o.o_orderpriority) AS count_o_o_orderpriority, o.o_shippriority AS o_o_shippriority, n.n_name AS n_n_name, MIN(n.n_regionkey) AS min_n_n_regionkey, MIN(c.c_mktsegment) AS min_c_c_mktsegment FROM customer c, nation n, orders o WHERE EXISTS (SELECT c_phone FROM (SELECT c_phone, c_mktsegment FROM customer ) AS subq_1 UNION SELECT p_type FROM part) AND n.n_nationkey = (SELECT COUNT(*) FROM (SELECT o_orderstatus FROM orders UNION ALL SELECT l_returnflag FROM lineitem ) t) AND c.c_custkey > (SELECT COUNT(*) FROM (SELECT p_name FROM part UNION ALL SELECT r_comment FROM region ) t) AND EXISTS (SELECT o_comment FROM (SELECT o_comment FROM orders WHERE o_orderkey IN (SELECT l_orderkey FROM lineitem WHERE l_commitdate < '1995-06-30' UNION SELECT l_orderkey FROM lineitem WHERE l_extendedprice < 300) UNION ALL SELECT o_comment FROM orders WHERE o_orderkey IN (SELECT l_orderkey FROM lineitem WHERE l_shipinstruct = 'NONE' UNION ALL SELECT l_orderkey FROM lineitem WHERE l_shipmode = 'SHIP')) t GROUP BY o_comment) AND o.o_orderkey > (SELECT COUNT(DISTINCT p_brand) FROM part JOIN (SELECT ps_partkey FROM partsupp UNION ALL SELECT ps_partkey FROM partsupp WHERE ps_availqty < 50) AS partsupp_union_5 ON part.p_partkey = partsupp_union_5.ps_partkey) AND n.n_nationkey = c.c_nationkey AND o.o_custkey = c.c_custkey AND o.o_totalprice <= 208986.05281069517 AND n.n_name LIKE 'BRAZIL%' AND n.n_regionkey <= 1 AND c.c_mktsegment LIKE 'FURNITURE%' AND o.o_orderpriority LIKE '4-NOT SPECIFIED%' AND o.o_orderstatus LIKE 'F%' AND n.n_nationkey < 0 AND c.c_name LIKE 'Customer#000000065%' AND c.c_acctbal = 1744.3769474691578 AND o.o_custkey <= 46652  GROUP BY o.o_shippriority, n.n_name, c.c_address, c.c_phone, c.c_mktsegment LIMIT 50;"
22,tpch,"SELECT MIN(r.r_name) AS min_r_r_name, MIN(p.p_name) AS min_p_p_name, MIN(p.p_size) AS min_p_p_size, COUNT(p.p_mfgr) AS count_p_p_mfgr, r.r_name AS r_r_name, r.r_regionkey AS r_r_regionkey, MIN(c.c_phone) AS min_c_c_phone, SUM(c.c_custkey) AS sum_c_c_custkey, COUNT(p.p_size) AS count_p_p_size, MIN(p.p_container) AS min_p_p_container FROM customer c, part p, region r WHERE r.r_regionkey > (SELECT COUNT(DISTINCT s_suppkey) FROM (SELECT s_suppkey FROM supplier WHERE s_acctbal < 8000 UNION ALL SELECT ps_suppkey FROM partsupp WHERE ps_availqty > 50) t JOIN customer ON c_custkey = t.s_suppkey) AND EXISTS (SELECT SUM(c_acctbal) FROM (SELECT c_acctbal, c_nationkey FROM customer JOIN nation ON c_nationkey = n_nationkey WHERE c_acctbal > 1000 ) AS t_2 GROUP BY c_nationkey ORDER BY c_nationkey) AND p.p_retailprice = (SELECT COUNT(DISTINCT o_orderkey) FROM orders JOIN (SELECT c_custkey FROM customer WHERE c_mktsegment = 'HOUSEHOLD' UNION ALL SELECT c_custkey FROM customer WHERE c_acctbal > 2000) AS cust_union_3 ON orders.o_custkey = cust_union_3.c_custkey) AND c.c_acctbal > (SELECT COUNT(DISTINCT p_partkey) FROM part JOIN (SELECT ps_partkey FROM partsupp WHERE ps_supplycost < 30 UNION ALL SELECT ps_partkey FROM partsupp WHERE ps_availqty > 200) AS partsupp_union_4 ON part.p_partkey = partsupp_union_4.ps_partkey) AND c.c_acctbal > (SELECT COUNT(DISTINCT c_custkey) FROM customer WHERE c_acctbal > 2000 AND (c_nationkey = 10 OR c_nationkey = 15) AND 3+4=7 AND c_nationkey IN (SELECT n_nationkey FROM nation WHERE n_regionkey = 3 AND 5*6=30)) AND c.c_nationkey >= 12 AND p.p_type LIKE 'LARGE ANODIZED BRASS%' AND p.p_brand LIKE 'Brand#43%' AND r.r_name LIKE 'AMERICA%' AND p.p_container LIKE 'MED DRUM%' AND p.p_partkey >= 176257 AND p.p_name LIKE 'thistle sandy deep light rose%' AND r.r_regionkey = 2 AND c.c_name LIKE 'Customer#000010594%' AND c.c_acctbal > 4750.723762882542  GROUP BY r.r_regionkey, r.r_name LIMIT 30;"
